x,split,mean,std,fit_seconds
0.1,val,0.29813224239483915,0.006798146124390639,1.0402148559998448
1.0,val,0.45999837294906315,0.008847618527704014,0.8872826000001623
10.0,val,0.6085394736814589,0.02724669536571231,0.9672779276667521
0.1,train,0.30377341355085913,0.0020240580008634287,1.0402148559998448
1.0,train,0.5561172031203259,0.005278223912493091,0.8872826000001623
10.0,train,0.850672973968217,0.01658139163888867,0.9672779276667521
