x,split,mean,std,fit_seconds
"(128,)",val,0.5730543027455346,0.018171664169293066,6.386588668999957
"(64, 64)",val,0.5626550616411867,0.03825095895627113,6.1853054329999395
"(128, 64)",val,0.5866120962343565,0.019624316580854045,6.425692269800038
"(64, 64, 32)",val,0.5671745845005508,0.03484277972796042,6.850223489200107
"(128,)",train,0.6164347113311448,0.025152306100122448,6.386588668999957
"(64, 64)",train,0.6166826115478444,0.03178681060598496,6.1853054329999395
"(128, 64)",train,0.6436254714758135,0.0470194272470052,6.425692269800038
"(64, 64, 32)",train,0.6158422140438704,0.042981779049781975,6.850223489200107
